Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN199,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,TLAN199,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,TLAN218,Flujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN218,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN219,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,TLAN219,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN220,Flujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,TLAN220,Contraflujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,TLAN221,Flujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,TLAN221,Contraflujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$5,406",1269,11734,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,TLAN222,Flujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,TLAN222,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN316,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,TLAN316,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN227,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN227,Contraflujo,Ciudad de México,RENTA,
COSTA COFFE MARZO 2026,NARANTI,RENTA,1463,"$4,950",1394,11799,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,COSTA COFFE MASARYK,,,,TLAN228,Flujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,TLAN228,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,TLAN229,Flujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN229,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,TLAN077,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,TLAN077,Contraflujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54836,"$3,100",70721,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,AFORE XXI,,,,TLAN076,Flujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,TLAN076,Contraflujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,CIZC070,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,CIZC070,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC071,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC071,Contraflujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1394,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,NEVER ENDING EVOLUTION AI 2026.,,,,CIZC072,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC072,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC073,Flujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,CIZC073,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC131,Flujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,CIZC131,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC132,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,CIZC132,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC133,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC133,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC134,Flujo,Ciudad de México,RENTA,
APPLE,COPPEL,RENTA,1489,"$3,092",1406,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,APPLE,,,,CIZC134,Contraflujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,CIZC135,Flujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC135,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC138,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC138,Contraflujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,CIZC139,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC139,Contraflujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,CIZC141,Flujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1408,$0,1383,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,SABORES CON CAUSA,,,,CIZC141,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC142,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,CIZC142,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,NAUC317,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54832,$0,70671,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC317,*,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC318,Flujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,NAUC318,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,NAUC319,Flujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,NAUC319,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,NAUC320,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,NAUC320,Contraflujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO ROJO,,,,NAUC321,Flujo,Ciudad de México,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54876,"$3,605",70508,1559,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,FONDO AMARILLO,,,,NAUC321,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC322,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,NAUC322,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,NAUC323,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,NAUC323,Contraflujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1394,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,NEVER ENDING EVOLUTION AI 2026.,,,,NAUC324,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,BONIFICACION,54854,$0,70661,9898,BF-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC324,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,NAUC325,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,BONIFICACION,54854,$0,70661,9898,BF-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC325,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,BONIFICACION,54854,$0,70661,9898,BF-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,NAUC326,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,NAUC326,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN185,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN185,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN186,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN186,Contraflujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN179,Flujo,Ciudad de México,RENTA,
MODA PRIMAVERA,COPPEL,RENTA,1484,"$3,092",1389,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5,PUMA - STRONA - STRONA PUNTOS - LEVIS,,,,TLAN179,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN189,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN189,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN191,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN191,Contraflujo,Ciudad de México,RENTA,
GOOGLE,COPPEL,RENTA,1488,"$3,092",1388,9296,RT-P1-COB-MX,JOAQUIN CALDERON,,Catorcenas 2026,Catorcena #5, MÀS DE LO QUE ESPERAS POR MENOS - DISEÑO QUE FLUYE CONTIGO,,,,TLAN192,Flujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,TLAN192,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN193,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN193,Contraflujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,TLAN194,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN194,Contraflujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN290,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54740,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,"PREMIOS GANAR, GANAR",,,,TLAN290,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,NAUC448,Flujo,Ciudad de México,RENTA,
IMU,IMU,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,CORTESIA,,,,NAUC448,Contraflujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54813,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,30% OFF EN MAÑANAS Y TARDES,,,,DF3048,Flujo,Ciudad de México,RENTA,
DIDI RIDES - Zonas,DIDI,RENTA,54813,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,30% OFF EN MAÑANAS Y TARDES,,,,DF3048,Contraflujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1453,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #5,VERDE,,,,DF3049,Flujo,Ciudad de México,RENTA,
BANKAOOL,BANCO BANKAOOL,RENTA,1453,"$4,000",1317,11472,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #5,AZUL,,,,DF3049,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,DF3051,Flujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54811,"$2,380",70594,11724,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,ENVASES,,,,DF3051,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,DF3054,Flujo,Ciudad de México,RENTA,
NEEDED 2026,NEEDED EDUCATION,CORTESIA,1394,$0,1320,11397,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,NEVER ENDING EVOLUTION AI 2026.,,,,DF3054,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,MUJER CAFÉ SERIA,,,,DF3232,Flujo,Ciudad de México,RENTA,
BBVA SEGURO DE VIDA 26,BBVA,RENTA,54769,"$2,742",70742,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,SEGURO DE VIDA TE QUIERO,,,,DF3232,Contraflujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$5,406",1269,11734,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,DF3233,Flujo,Ciudad de México,RENTA,
L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,54928,"$3,400",70777,5171,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,DF3233,Contraflujo,Ciudad de México,RENTA,
MIDE 2026,MIDE,CORTESIA,54742,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MIDE,,,,DF3234,Contraflujo,Ciudad de México,RENTA,
SABA,SABA,RENTA,1442,"$4,200",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,SABA INVISIBLE,,,,DF3235,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54832,$0,70671,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,DF3235,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-CL-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,DF3236,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54774,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,IPHONE 17,,,,DF3236,Contraflujo,Ciudad de México,RENTA,
SPRING IN FASHION,SEARS,BONIFICACION,1480,$0,1404,11784,BF-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,BT ,,,,DF3237,Flujo,Ciudad de México,RENTA,
SANBORNS PRIMAVERA,SANBORNS,RENTA,1475,"$3,587",1402,11231,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,FAMILIA PRIMAVERA,,,,DF3237,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,BONIFICACION,54818,$0,70466,5171,BF-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,DF3239,Flujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54811,"$2,380",70594,11724,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,EMBAJADORA,,,,DF3239,Contraflujo,Ciudad de México,RENTA,
MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54741,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,MUAC,,,,DF3240,Flujo,Ciudad de México,RENTA,
